replica,cpu,cpu_usage,memory_usage,num_request,previous_tps,expected_tps,response_time,avg_num_request,avg_cpu_usage,avg_response_time
3,7,0.1186666666666666,0.75,32.2,32.0,32,21.44,32.056315789473686,0.12242105263157893,19.780526315789473
2,7,0.1825,0.7495,40.2,32.0,40,23.37,40.117826086956526,0.17710869565217388,19.533478260869565
1,7,0.242,0.784,32.13,40.0,32,24.26,32.112307692307695,0.2353846153846154,19.65230769230769
3,4,0.1736666666666666,0.81,32.13,32.0,32,32.75,32.08705882352941,0.14884313725490192,29.42705882352941
3,7,0.1043333333333333,0.7013333333333334,24.0,32.0,24,26.91,24.11625,0.11183333333333328,21.715
2,9,0.195,0.755,40.33,24.0,40,19.69,40.1192,0.16872,18.2656
1,7,0.269,0.72,40.0,40.0,40,21.4,40.071290322580644,0.28380645161290324,19.783870967741933
2,6,0.157,0.8085,40.53,40.0,40,26.1,40.18764705882353,0.18799999999999997,21.69235294117647
1,6,0.254,0.789,40.2,40.0,40,27.18,40.13272727272727,0.2704090909090909,22.521818181818183
3,6,0.1823333333333333,0.7203333333333332,48.2,40.0,48,23.33,48.127272727272725,0.16603030303030297,20.85363636363636
2,7,0.1674999999999999,0.7835000000000001,40.13,48.0,40,26.43,40.117826086956526,0.17710869565217388,19.533478260869565
3,4,0.1643333333333333,0.759,32.07,40.0,32,34.24,32.08705882352941,0.14884313725490192,29.42705882352941
2,8,0.124,0.6839999999999999,24.0,32.0,24,20.0,24.048181818181817,0.12072727272727271,19.10363636363636
1,7,0.395,0.758,56.4,24.0,56,27.57,56.30235294117647,0.38352941176470584,23.72
1,5,0.302,0.676,47.87,56.0,48,32.36,48.16307692307692,0.31769230769230766,27.462307692307693
1,7,0.328,0.699,40.0,48.0,40,20.7,40.071290322580644,0.28380645161290324,19.783870967741933
1,6,0.274,0.732,40.0,40.0,40,22.98,40.13272727272727,0.2704090909090909,22.521818181818183
2,8,0.178,0.7364999999999999,40.13,40.0,40,20.56,40.092800000000004,0.17959999999999998,19.0432
2,4,0.238,0.8665,26.93,40.0,32,110.65,29.94695652173913,0.20630434782608695,62.20260869565218
1,8,0.255,0.662,32.13,32.0,32,21.57,32.079047619047614,0.23514285714285713,19.116190476190475
3,8,0.1383333333333333,0.7523333333333334,40.13,32.0,40,23.29,40.06142857142857,0.13935714285714282,19.598214285714285
1,5,0.285,0.768,40.2,40.0,40,20.01,40.18206896551724,0.30489655172413793,28.25448275862069
3,8,0.1536666666666666,0.7306666666666666,40.07,40.0,40,20.8,40.06142857142857,0.13935714285714282,19.598214285714285
1,9,0.253,0.756,40.0,40.0,40,20.4,40.080740740740744,0.26403703703703707,18.46851851851852
1,8,0.304,0.793,40.27,40.0,40,20.95,40.112142857142864,0.2741071428571428,18.946428571428573
1,7,0.221,0.737,32.0,40.0,32,21.61,32.112307692307695,0.2353846153846154,19.65230769230769
3,7,0.1233333333333333,0.7046666666666667,32.0,32.0,32,21.01,32.056315789473686,0.12242105263157893,19.780526315789473
2,9,0.2475,0.7095,64.07,32.0,64,20.75,64.14,0.24365,18.853
3,7,0.151,0.7386666666666667,48.0,64.0,48,23.8,48.093,0.16006666666666663,20.179
2,8,0.183,0.766,40.07,48.0,40,20.36,40.092800000000004,0.17959999999999998,19.0432
1,8,0.315,0.693,48.33,40.0,48,25.46,48.17777777777778,0.2982222222222222,19.01111111111111
3,6,0.0959999999999999,0.7776666666666667,24.0,48.0,24,21.74,24.0,0.10653333333333329,19.968
1,5,0.17,0.918,24.0,24.0,24,16.78,24.088333333333335,0.1825,25.663333333333338
2,4,0.1765,0.7615000000000001,32.0,24.0,32,18.17,29.94695652173913,0.20630434782608695,62.20260869565218
3,7,0.1136666666666666,0.7803333333333334,32.0,32.0,32,16.09,32.056315789473686,0.12242105263157893,19.780526315789473
1,8,0.292,0.686,40.0,32.0,40,15.23,40.112142857142864,0.2741071428571428,18.946428571428573
2,5,0.1525,0.73,32.0,40.0,32,17.49,32.075,0.16234375,23.2375
2,4,0.176,0.729,32.2,32.0,32,19.53,29.94695652173913,0.20630434782608695,62.20260869565218
1,9,0.145,0.67,24.13,32.0,24,15.83,24.055833333333336,0.17166666666666666,18.0575
1,5,0.25,0.726,40.0,24.0,40,20.34,40.18206896551724,0.30489655172413793,28.25448275862069
2,9,0.14,0.756,40.13,40.0,40,14.74,40.1192,0.16872,18.2656
3,4,0.162,0.7743333333333334,40.0,40.0,40,30.2,40.07392857142857,0.1712738095238095,33.20178571428571
2,6,0.175,0.7290000000000001,40.2,40.0,40,17.33,40.18764705882353,0.18799999999999997,21.69235294117647
2,8,0.1595,0.7555000000000001,48.0,40.0,48,14.9,48.154375,0.19103124999999999,18.940625
3,6,0.1213333333333333,0.7170000000000001,40.0,48.0,40,17.18,40.15208333333333,0.1436111111111111,20.85125
3,5,0.132,0.7563333333333334,32.2,40.0,32,18.42,32.060833333333335,0.13652777777777778,22.3025
2,4,0.1235,0.8055000000000001,24.13,32.0,24,18.93,24.086666666666662,0.14399999999999996,30.689999999999998
2,6,0.2135,0.78,56.0,24.0,56,18.32,56.163333333333334,0.2338333333333333,20.21777777777778
1,5,0.315,0.805,48.13,56.0,48,16.41,48.16307692307692,0.31769230769230766,27.462307692307693
2,4,0.158,0.784,40.0,48.0,40,31.16,34.1975,0.21824999999999997,97.10625
1,7,0.248,0.68,40.67,40.0,40,16.73,40.071290322580644,0.28380645161290324,19.783870967741933
1,7,0.281,0.71,40.0,40.0,40,16.22,40.071290322580644,0.28380645161290324,19.783870967741933
2,8,0.134,0.7155,32.0,40.0,32,14.72,32.13357142857143,0.15203571428571427,18.884999999999998
1,6,0.223,0.73,32.47,32.0,32,18.06,32.12357142857143,0.25192857142857145,23.30785714285714
1,5,0.235,0.951,40.0,32.0,40,16.06,40.18206896551724,0.30489655172413793,28.25448275862069
2,9,0.15,0.7115,40.13,40.0,40,14.54,40.1192,0.16872,18.2656
3,8,0.1573333333333333,0.745,40.0,40.0,40,15.2,40.06142857142857,0.13935714285714282,19.598214285714285
2,8,0.1629999999999999,0.7145,40.13,40.0,40,15.7,40.092800000000004,0.17959999999999998,19.0432
3,9,0.1233333333333333,0.738,40.0,40.0,40,15.29,40.0635,0.13534999999999997,18.827
3,4,0.16,0.777,32.2,40.0,32,30.05,32.08705882352941,0.14884313725490192,29.42705882352941
1,9,0.217,0.729,32.0,32.0,32,15.05,32.128125000000004,0.2340625,17.8575
1,7,0.392,0.692,64.27,32.0,64,13.67,64.226,0.4248,21.715333333333334
2,8,0.1665,0.698,48.13,64.0,48,14.99,48.154375,0.19103124999999999,18.940625
3,5,0.1443333333333333,0.7546666666666667,40.0,48.0,40,18.55,40.12413793103448,0.15990804597701147,23.852068965517244
1,8,0.275,0.746,48.2,40.0,48,15.11,48.17777777777778,0.2982222222222222,19.01111111111111
3,4,0.193,0.8213333333333334,55.67,48.0,56,33.97,53.495000000000005,0.2137142857142857,57.778571428571425
3,8,0.162,0.7536666666666667,64.2,56.0,64,16.31,64.16307692307693,0.18430769230769226,19.756923076923076
1,5,0.415,0.938,73.2,64.0,72,34.65,70.46684210526317,0.4577894736842105,66.16736842105263
2,5,0.283,0.803,87.6,72.0,88,21.94,81.66666666666667,0.36308333333333337,73.455
3,6,0.178,0.7856666666666667,56.0,88.0,56,18.93,56.21857142857142,0.1759523809523809,21.30142857142857
1,5,0.344,0.783,48.13,56.0,48,17.52,48.16307692307692,0.31769230769230766,27.462307692307693
1,9,0.343,0.68,56.13,48.0,56,15.53,56.233000000000004,0.3721,18.673
2,4,0.2885,0.8195,64.13,56.0,64,29.7,49.0,0.2633636363636364,155.8709090909091
2,6,0.2235,0.7205,72.87,64.0,72,14.87,72.28999999999999,0.2704666666666667,20.93933333333333
2,4,0.362,0.7675,83.2,72.0,96,105.48,60.14740740740741,0.3173333333333333,246.12888888888887
1,9,0.465,0.725,96.0,96.0,96,21.11,96.27541666666667,0.5818333333333333,22.3025
2,5,0.373,0.84,118.53,96.0,120,42.09,87.95,0.371875,155.54999999999998
2,5,0.243,0.7749999999999999,72.0,120.0,72,19.23,70.85833333333333,0.30319444444444443,48.885
1,6,0.443,0.813,88.2,72.0,88,19.64,86.58818181818182,0.5542727272727273,61.11000000000001
2,6,0.216,0.7505,72.47,88.0,72,17.52,72.28999999999999,0.2704666666666667,20.93933333333333
2,9,0.2684999999999999,0.6935,80.53,72.0,80,15.45,80.21857142857142,0.30792857142857144,20.440714285714286
1,8,0.356,0.749,64.13,80.0,64,19.17,64.12555555555555,0.42055555555555557,20.054444444444446
1,8,0.361,0.778,64.33,64.0,64,14.21,64.12555555555555,0.42055555555555557,20.054444444444446
2,7,0.2239999999999999,0.7404999999999999,72.13,64.0,72,17.28,72.32333333333334,0.27704761904761904,20.362380952380953
3,6,0.2153333333333333,0.7286666666666667,72.07,72.0,72,16.61,72.11111111111111,0.22394444444444442,22.633333333333333
2,9,0.2255,0.7505,72.0,72.0,72,14.29,72.179,0.25525,18.206
1,5,0.47,0.866,79.8,72.0,80,55.02,76.12333333333333,0.47816666666666663,88.58
3,4,0.2636666666666667,0.8253333333333334,71.8,80.0,88,143.98,71.30055555555556,0.2648888888888889,133.88277777777776
3,8,0.1756666666666666,0.7776666666666667,56.4,88.0,56,15.75,56.253,0.17319999999999997,19.114
1,5,0.354,0.859,55.6,56.0,56,30.69,56.10176470588235,0.3772941176470588,35.72411764705882
2,8,0.329,0.7085,112.4,56.0,112,18.36,112.35,0.370875,20.725
1,4,0.398,0.829,62.67,112.0,96,191.69,53.75523809523809,0.3990000000000001,226.77761904761905
3,7,0.2613333333333333,0.7686666666666667,104.4,96.0,104,17.47,104.49916666666667,0.27491666666666664,19.5625
2,9,0.3179999999999999,0.76,113.33,104.0,112,16.12,112.50874999999999,0.38299999999999995,19.3775
3,7,0.3273333333333333,0.7476666666666666,144.0,112.0,144,17.54,144.56444444444443,0.35737037037037034,20.73888888888889
2,6,0.276,0.74,88.73,144.0,88,16.1,88.29692307692306,0.3309230769230769,23.38076923076923
3,8,0.156,0.69,64.0,88.0,64,16.78,64.16307692307693,0.18430769230769226,19.756923076923076
3,9,0.2373333333333333,0.7400000000000001,88.0,64.0,88,16.73,88.19333333333333,0.22322222222222216,18.323333333333334
2,8,0.236,0.7090000000000001,72.73,88.0,72,15.73,72.2204,0.26502,18.1888
3,9,0.1853333333333333,0.7520000000000001,72.4,72.0,72,16.77,72.223,0.19539999999999996,18.7065
2,8,0.2795,0.7785,96.2,72.0,96,16.09,96.3204,0.34456,19.3672
1,7,0.495,0.708,88.47,96.0,88,19.89,88.25307692307692,0.5328461538461539,27.556153846153848
3,7,0.2306666666666667,0.7776666666666667,96.13,88.0,96,18.1,96.36421052631579,0.25140350877192974,19.527894736842104
2,4,0.35,0.829,92.4,96.0,96,95.58,60.14740740740741,0.3173333333333333,246.12888888888887
2,4,0.328,0.823,88.07,96.0,96,93.27,60.14740740740741,0.3173333333333333,246.12888888888887
1,7,0.492,0.733,88.0,96.0,88,25.26,88.25307692307692,0.5328461538461539,27.556153846153848
3,8,0.2513333333333333,0.8089999999999998,104.0,88.0,104,19.01,104.37388888888889,0.26770370370370367,19.95777777777778
2,9,0.512,0.7965,168.2,104.0,168,17.65,168.2,0.512,17.65
2,5,0.4535,0.806,141.8,168.0,144,68.8,96.465,0.408375,209.96875
3,5,0.3883333333333333,0.8066666666666666,150.13,144.0,152,50.41,117.145,0.3521111111111111,146.66
1,7,0.7,0.829,131.93,152.0,144,133.81,119.78857142857143,0.6985714285714285,151.56857142857143
1,6,0.592,0.816,100.87,144.0,104,105.36,93.95666666666666,0.5901333333333334,121.46866666666666
2,8,0.3125,0.736,104.47,104.0,104,15.01,104.4935,0.372,21.1625
3,7,0.2636666666666666,0.7276666666666666,104.73,104.0,104,16.34,104.49916666666667,0.27491666666666664,19.5625
1,9,0.55,0.736,96.6,104.0,96,15.04,96.27541666666667,0.5818333333333333,22.3025
3,5,0.287,0.811,96.27,96.0,96,20.03,95.4084,0.2987066666666667,42.607600000000005
3,7,0.2593333333333333,0.695,96.27,96.0,96,15.34,96.36421052631579,0.25140350877192974,19.527894736842104
2,5,0.327,0.7769999999999999,96.47,96.0,96,25.01,83.11526315789474,0.3562631578947368,99.03473684210526
1,5,0.484,0.79,79.67,96.0,80,40.96,76.12333333333333,0.47816666666666663,88.58
3,6,0.208,0.7196666666666668,81.0,80.0,80,17.25,80.38125,0.23179166666666665,22.48625
2,8,0.3299999999999999,0.751,104.0,80.0,104,21.77,104.4935,0.372,21.1625
2,4,0.3205,0.837,63.67,104.0,120,233.65,62.95666666666667,0.31816666666666665,290.49
3,4,0.2803333333333333,0.7853333333333333,87.87,120.0,144,198.78,78.7,0.27249999999999996,244.05
1,8,0.798,0.843,147.27,144.0,152,123.07,132.95333333333335,0.7985000000000001,141.94333333333333
1,8,0.789,0.831,156.8,152.0,160,112.3,156.8,0.789,112.3
1,8,0.582,0.755,104.4,160.0,104,20.47,104.40736842105264,0.6416842105263157,33.007894736842104
3,5,0.247,0.789,80.4,104.0,80,22.31,79.64214285714286,0.25371428571428567,32.645714285714284
3,4,0.2996666666666667,0.7223333333333333,86.27,80.0,112,151.15,64.11333333333333,0.2763333333333333,227.49
3,9,0.2363333333333333,0.785,96.6,112.0,96,15.45,96.35,0.24694999999999995,18.7195
1,6,0.546,0.857,93.93,96.0,96,41.99,92.68607142857142,0.5730000000000001,73.23464285714286
2,6,0.321,0.7685,95.93,96.0,96,19.79,96.337,0.36174999999999996,28.4865
3,4,0.2516666666666666,0.8130000000000001,79.93,96.0,80,48.33,77.10230769230769,0.2662564102564102,71.27846153846154
1,6,0.425,0.843,72.2,80.0,72,34.31,71.79588235294118,0.4768823529411764,35.38764705882353
1,7,0.572,0.801,104.2,72.0,104,43.95,103.10153846153845,0.6189230769230769,47.49769230769231
1,4,0.399,0.771,55.13,104.0,104,236.52,47.741176470588236,0.39941176470588236,306.25470588235294
3,8,0.2373333333333333,0.7793333333333333,104.0,104.0,104,16.03,104.37388888888889,0.26770370370370367,19.95777777777778
2,8,0.3165,0.722,104.0,104.0,104,15.72,104.4935,0.372,21.1625
3,9,0.2363333333333333,0.7823333333333333,96.6,104.0,96,16.31,96.35,0.24694999999999995,18.7195
1,9,0.43,0.712,79.8,96.0,80,16.47,80.28933333333333,0.4944,21.041333333333334
1,7,0.386,0.735,72.33,80.0,72,15.83,72.342,0.4466,21.770666666666667
3,4,0.1063333333333333,0.805,23.93,72.0,24,22.64,23.922857142857143,0.12661904761904758,31.40285714285714
3,9,0.085,0.7013333333333334,24.13,24.0,24,15.96,24.124285714285715,0.0985238095238095,17.254285714285714
3,7,0.102,0.738,32.13,24.0,32,16.47,32.056315789473686,0.12242105263157893,19.780526315789473
2,4,0.1555,0.8280000000000001,31.53,32.0,32,18.64,29.94695652173913,0.20630434782608695,62.20260869565218
3,4,0.1663333333333333,0.7993333333333333,40.13,32.0,40,20.48,40.07392857142857,0.1712738095238095,33.20178571428571
2,9,0.134,0.7035,32.2,40.0,32,15.57,32.114,0.1538,18.505000000000003
3,4,0.1333333333333333,0.8493333333333334,32.33,32.0,32,20.71,32.08705882352941,0.14884313725490192,29.42705882352941
3,4,0.1236666666666666,0.7653333333333333,24.0,32.0,24,28.18,23.922857142857143,0.12661904761904758,31.40285714285714
2,8,0.158,0.7215,40.13,24.0,40,14.62,40.092800000000004,0.17959999999999998,19.0432
1,8,0.248,0.762,40.47,40.0,40,14.8,40.112142857142864,0.2741071428571428,18.946428571428573
1,8,0.287,0.766,40.0,40.0,40,15.91,40.112142857142864,0.2741071428571428,18.946428571428573
3,7,0.138,0.7333333333333333,40.2,40.0,40,16.64,40.141666666666666,0.14252777777777775,19.569166666666668
1,5,0.3,0.77,48.13,40.0,48,18.78,48.16307692307692,0.31769230769230766,27.462307692307693
2,9,0.1415,0.712,40.0,48.0,40,15.44,40.1192,0.16872,18.2656
3,6,0.1139999999999999,0.7176666666666667,32.0,40.0,32,18.04,32.105000000000004,0.12522916666666664,20.3325
3,8,0.0973333333333333,0.6920000000000001,24.0,32.0,24,16.5,24.0275,0.10591666666666662,19.150833333333335
3,4,0.226,0.7873333333333333,56.33,24.0,56,30.76,53.495000000000005,0.2137142857142857,57.778571428571425
3,4,0.1856666666666666,0.8913333333333333,48.4,56.0,48,32.37,48.24,0.2003333333333333,35.19285714285714
3,9,0.1376666666666667,0.785,40.0,48.0,40,16.5,40.0635,0.13534999999999997,18.827
3,6,0.1513333333333333,0.749,40.13,40.0,40,18.16,40.15208333333333,0.1436111111111111,20.85125
2,9,0.201,0.7384999999999999,40.07,40.0,40,16.33,40.1192,0.16872,18.2656
3,6,0.1133333333333333,0.7546666666666667,32.0,40.0,32,17.37,32.105000000000004,0.12522916666666664,20.3325
3,7,0.101,0.6943333333333334,32.13,32.0,32,17.04,32.056315789473686,0.12242105263157893,19.780526315789473
3,9,0.144,0.7556666666666666,40.0,32.0,40,18.52,40.0635,0.13534999999999997,18.827
3,9,0.1066666666666666,0.7676666666666666,40.0,40.0,40,16.18,40.0635,0.13534999999999997,18.827
1,9,0.226,0.784,40.13,40.0,40,14.74,40.080740740740744,0.26403703703703707,18.46851851851852
3,6,0.1576666666666666,0.7919999999999999,40.13,40.0,40,19.12,40.15208333333333,0.1436111111111111,20.85125
3,6,0.1363333333333333,0.7443333333333334,40.2,40.0,40,20.29,40.15208333333333,0.1436111111111111,20.85125
1,7,0.211,0.677,32.0,40.0,32,18.35,32.112307692307695,0.2353846153846154,19.65230769230769
3,9,0.1076666666666666,0.722,32.0,32.0,32,16.31,32.102000000000004,0.11864444444444439,19.043333333333333
2,9,0.1885,0.732,63.67,32.0,64,17.91,64.14,0.24365,18.853
3,8,0.148,0.7296666666666667,48.27,64.0,48,18.15,48.19,0.16688888888888886,19.278333333333332
3,4,0.143,0.8610000000000001,40.0,48.0,40,27.46,40.07392857142857,0.1712738095238095,33.20178571428571
1,7,0.311,0.715,47.67,40.0,48,29.27,47.917500000000004,0.34099999999999997,25.285
1,8,0.269,0.626,48.2,48.0,48,13.43,48.17777777777778,0.2982222222222222,19.01111111111111
1,6,0.319,0.882,56.0,48.0,56,23.02,56.15,0.354,25.580000000000002
2,8,0.213,0.6735,72.67,56.0,72,16.74,72.2204,0.26502,18.1888
1,5,0.367,0.743,64.07,72.0,64,27.87,61.472727272727276,0.4308181818181818,62.346363636363634
2,8,0.2239999999999999,0.752,72.0,64.0,72,16.25,72.2204,0.26502,18.1888
3,7,0.233,0.7050000000000001,88.53,72.0,88,15.67,88.49833333333333,0.23805555555555555,19.726666666666667
1,7,0.375,0.69,56.0,88.0,56,15.66,56.30235294117647,0.38352941176470584,23.72
1,9,0.303,0.677,48.13,56.0,48,16.2,48.1275,0.3154166666666667,17.876666666666665
1,5,0.332,0.764,56.2,48.0,56,22.62,56.10176470588235,0.3772941176470588,35.72411764705882
2,4,0.2745,0.764,64.4,56.0,64,46.3,49.0,0.2633636363636364,155.8709090909091
2,5,0.2415,0.7415,73.07,64.0,72,23.12,70.85833333333333,0.30319444444444443,48.885
2,9,0.2895,0.6785,96.13,72.0,96,17.19,96.40227272727272,0.3372272727272727,19.52090909090909
3,9,0.2403333333333333,0.789,96.2,96.0,96,18.2,96.35,0.24694999999999995,18.7195
1,5,0.499,0.988,61.6,96.0,120,242.85,71.22714285714287,0.499,225.41714285714286
3,5,0.2173333333333333,0.8163333333333332,72.73,120.0,72,19.93,72.16882352941175,0.23339215686274506,25.056470588235292
3,6,0.231,0.8056666666666666,88.4,72.0,88,24.19,87.05714285714285,0.2470238095238095,29.481428571428573
3,7,0.2066666666666667,0.751,72.4,88.0,72,17.72,72.19631578947369,0.2074912280701754,19.92684210526316
1,7,0.48,0.851,80.53,72.0,80,25.45,80.40733333333333,0.5046,27.444
3,7,0.186,0.7603333333333332,64.13,80.0,64,18.84,64.26214285714285,0.1887380952380952,19.49857142857143
3,9,0.1713333333333333,0.7383333333333333,64.0,64.0,64,16.3,64.28714285714285,0.17933333333333332,18.298571428571428
1,9,0.402,0.704,72.33,64.0,72,16.89,72.30055555555556,0.4400555555555556,20.52722222222222
3,8,0.2023333333333333,0.747,72.2,72.0,72,15.4,72.18157894736842,0.1985087719298245,19.602631578947367
1,9,0.398,0.725,72.2,72.0,72,14.58,72.30055555555556,0.4400555555555556,20.52722222222222
3,6,0.235,0.7913333333333333,80.13,72.0,80,19.42,80.38125,0.23179166666666665,22.48625
2,4,0.3369999999999999,0.8634999999999999,87.2,80.0,88,69.62,52.64,0.3009,254.00100000000003
3,8,0.1626666666666666,0.7839999999999999,56.0,88.0,56,16.21,56.253,0.17319999999999997,19.114
2,6,0.196,0.757,56.27,56.0,56,16.08,56.163333333333334,0.2338333333333333,20.21777777777778
3,5,0.315,0.773,112.13,56.0,112,30.15,111.23333333333333,0.3336666666666666,46.34833333333333
1,9,0.591,0.721,96.0,112.0,96,16.45,96.27541666666667,0.5818333333333333,22.3025
1,9,0.542,0.742,105.07,96.0,104,22.01,104.35571428571427,0.6153333333333334,24.33047619047619
2,6,0.4175,0.7949999999999999,112.27,104.0,112,45.61,111.77,0.42274999999999996,49.394999999999996
2,7,0.4215,0.8414999999999999,144.67,112.0,144,17.8,144.6825,0.4735,24.4075
3,4,0.263,0.828,56.67,144.0,88,192.25,71.30055555555556,0.2648888888888889,133.88277777777776
1,7,0.429,0.769,64.33,88.0,64,17.61,64.226,0.4248,21.715333333333334
2,8,0.307,0.735,88.27,64.0,88,18.4,88.33846153846154,0.3142307692307692,18.66769230769231
3,6,0.2173333333333333,0.7556666666666668,72.07,88.0,72,17.5,72.11111111111111,0.22394444444444442,22.633333333333333
3,4,0.2373333333333333,0.8290000000000001,72.4,72.0,72,32.6,64.9211111111111,0.24303703703703702,89.22166666666666
1,4,0.399,0.827,49.93,72.0,96,241.25,53.75523809523809,0.3990000000000001,226.77761904761905
1,9,0.504,0.716,88.2,96.0,88,20.99,88.17666666666666,0.5528333333333334,24.221666666666668
1,6,0.593,0.747,94.93,88.0,96,104.09,92.68607142857142,0.5730000000000001,73.23464285714286
1,4,0.398,0.814,64.27,96.0,96,186.07,53.75523809523809,0.3990000000000001,226.77761904761905
1,4,0.399,0.766,52.47,96.0,96,232.68,53.75523809523809,0.3990000000000001,226.77761904761905
3,4,0.2649999999999999,0.7416666666666667,85.33,96.0,88,91.36,71.30055555555556,0.2648888888888889,133.88277777777776
1,8,0.627,0.742,105.4,88.0,104,24.11,104.40736842105264,0.6416842105263157,33.007894736842104
2,8,0.5015000000000001,0.7225,170.33,104.0,168,19.83,168.93333333333334,0.5276666666666667,22.353333333333335
