replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,reward
3,7,0.168,48.13,24.0,48.0,21.07,-1.3673511118799055
1,9,0.424,72.6,48.0,72.0,23.68,-0.980941879162532
2,6,0.3944999999999999,96.13,72.0,96.0,27.01,-0.9014660300028214
2,7,0.423,120.47,96.0,120.0,26.83,-0.9575895874098603
2,7,0.4815,144.73,120.0,144.0,23.83,-0.9218610957570701
1,4,0.398,50.53,144.0,120.0,295.79,-1.3151458355234091
3,4,0.2966666666666667,91.0,120.0,96.0,77.49,-1.4534727372670322
2,4,0.249,72.8,96.0,72.0,43.9,-0.8673342872783238
1,6,0.307,48.07,72.0,48.0,21.35,-0.8380618573948277
1,9,0.218,24.0,48.0,24.0,19.54,-1.1118871142503164
2,9,0.2115,48.0,24.0,48.0,23.14,-1.2462707493824963
3,8,0.1946666666666666,72.33,48.0,72.0,19.91,-1.4055586083068325
2,9,0.3365,96.13,72.0,96.0,20.17,-1.162669318967721
1,6,0.598,95.0,96.0,120.0,158.28,-1.1428334310065513
3,7,0.3403333333333333,144.67,120.0,144.0,21.16,-1.2273624238831156
3,5,0.3733333333333333,102.0,144.0,120.0,99.35,-1.5170241314443182
2,5,0.3205,96.33,120.0,96.0,29.33,-0.8814535704275404
1,9,0.44,72.0,96.0,72.0,25.8,-0.9719709468961599
3,5,0.174,48.0,72.0,48.0,23.26,-1.2416093648005004
1,9,0.162,24.33,48.0,24.0,18.76,-1.1529781341056262
2,5,0.2345,48.07,24.0,48.0,27.54,-0.9620741571590077
1,9,0.5,72.07,48.0,72.0,22.77,-0.9397152321279387
3,8,0.2456666666666666,96.27,72.0,96.0,19.78,-1.3660721661448605
3,8,0.2876666666666667,120.4,96.0,120.0,22.84,-1.3353918318368372
3,9,0.314,144.07,120.0,144.0,21.39,-1.3907856657127549
3,6,0.2926666666666667,120.0,144.0,120.0,22.32,-1.193537622532947
2,8,0.3325,96.0,120.0,96.0,20.61,-1.09045918702478
2,9,0.2885,72.2,96.0,72.0,20.35,-1.193406868399334
1,4,0.314,48.0,72.0,48.0,51.44,-0.6719585690898187
1,6,0.168,24.0,48.0,24.0,20.94,-0.9655124329572933
1,8,0.277,48.53,24.0,48.0,21.41,-0.9993753706354735
1,6,0.462,74.0,48.0,72.0,33.75,-0.7267624727429705
2,8,0.3075,96.2,72.0,96.0,22.27,-1.1075422458700865
1,9,0.719,120.13,96.0,120.0,30.63,-0.8386563708161672
1,7,0.698,120.33,120.0,144.0,148.57,-1.1545327398787768
1,9,0.705,119.93,144.0,120.0,29.62,-1.2446404677714669
1,6,0.576,96.47,120.0,96.0,60.02,-0.6614257020218435
1,9,0.436,72.07,96.0,72.0,24.41,-0.9741987506330776
1,4,0.323,44.4,72.0,48.0,67.98,-1.0948366114660857
1,8,0.184,24.0,48.0,24.0,20.77,-1.0704839689847212
3,9,0.1406666666666667,48.27,24.0,48.0,20.24,-1.5129731547341825
3,6,0.2493333333333333,72.4,48.0,72.0,26.2,-1.2310370490696805
1,9,0.551,97.07,72.0,96.0,25.63,-0.9139388603979914
1,4,0.4,18.47,96.0,120.0,789.52,-1.2322001521064727
2,5,0.4165,98.4,120.0,144.0,183.93,-1.355428984822951
2,7,0.439,120.33,144.0,120.0,21.89,-0.9475192083878607
2,4,0.256,33.67,120.0,96.0,361.02,-1.625401041957867
2,9,0.278,72.27,96.0,72.0,19.86,-1.2003520381466306
1,5,0.324,48.0,72.0,48.0,22.33,-0.7487128329315902
1,6,0.172,24.0,48.0,24.0,19.99,-0.9614172323720216
3,4,0.2023333333333333,48.0,24.0,48.0,38.74,-1.135395883686933
3,7,0.2116666666666666,72.33,48.0,72.0,20.18,-1.3285573741974848
2,9,0.318,96.27,72.0,96.0,21.28,-1.17432233388479
3,6,0.305,120.07,96.0,120.0,26.58,-1.1833505400622943
2,7,0.4645,144.0,120.0,144.0,24.02,-0.9319377951985575
2,9,0.388,120.4,144.0,120.0,22.58,-1.1314634574011877
3,6,0.252,95.6,120.0,96.0,25.3,-1.6303206422874759
1,9,0.421,72.53,96.0,72.0,20.41,-0.9826417563716425
2,8,0.1835,48.8,72.0,48.0,18.41,-1.200633305872504
3,8,0.0883333333333333,24.0,48.0,24.0,20.37,-1.4964450261276347
1,5,0.323,48.27,24.0,48.0,25.94,-0.7495668317599835
2,8,0.2515,72.27,48.0,72.0,19.41,-1.1478019711304344
3,5,0.3113333333333333,93.53,72.0,96.0,52.21,-1.513738888155538
3,7,0.2876666666666667,121.2,96.0,120.0,23.53,-1.2665495904513764
1,4,0.399,40.33,120.0,144.0,444.3,-1.4224675221388663
1,4,0.4,65.93,144.0,120.0,229.31,-0.9276907112288568
1,4,0.401,59.47,120.0,96.0,201.01,-0.8852186552807144
2,5,0.313,73.93,96.0,72.0,41.58,-0.8879456750930983
1,5,0.305,48.0,72.0,48.0,21.86,-0.7652345139808099
2,6,0.13,24.13,48.0,24.0,20.75,-1.1355535156493526
1,6,0.294,48.27,24.0,48.0,25.21,-0.848769828247893
1,8,0.502,72.13,48.0,72.0,29.79,-0.8579616365921929
3,7,0.237,96.27,72.0,96.0,19.94,-1.3071357353317214
3,9,0.283,120.93,96.0,120.0,19.06,-1.4109468196964166
1,4,0.4,38.87,120.0,144.0,464.34,-1.1300895172703582
3,7,0.3,120.07,144.0,120.0,22.73,-1.2571067314614064
1,9,0.523,96.33,120.0,96.0,22.82,-0.9279096107533296
3,5,0.2333333333333333,71.87,96.0,72.0,25.85,-1.5779011538247305
3,4,0.1773333333333333,47.6,72.0,48.0,37.94,-1.5704574842624717
3,5,0.1053333333333333,24.0,48.0,24.0,23.17,-1.3263750369598135
2,4,0.275,30.0,24.0,48.0,199.57,-1.4217922023394451
2,7,0.301,72.27,48.0,72.0,19.35,-1.042436249609197
3,7,0.2316666666666666,96.13,72.0,96.0,20.09,-1.3115813541997017
3,5,0.314,121.67,96.0,120.0,45.83,-1.1009865358957738
3,5,0.3273333333333333,144.67,120.0,144.0,31.28,-1.089534839935871
2,4,0.295,30.73,144.0,120.0,483.98,-1.6614617520992974
2,6,0.3705,95.47,120.0,96.0,25.22,-1.3209246937343273
3,4,0.2596666666666666,70.0,96.0,72.0,77.52,-1.4809985073852743
1,4,0.313,48.2,72.0,48.0,34.11,-0.6728896288523194
1,6,0.178,24.0,48.0,24.0,21.18,-0.9553253946995344
1,5,0.311,48.13,24.0,48.0,36.91,-0.7599491586787559
1,8,0.405,72.0,48.0,72.0,25.43,-0.9140887620583336
2,8,0.3295,96.2,72.0,96.0,23.52,-1.0924810788526864
3,8,0.2786666666666667,120.8,96.0,120.0,21.44,-1.3418312762453408
2,8,0.4569999999999999,144.47,120.0,144.0,20.26,-1.0128994926270825
3,6,0.3113333333333333,120.2,144.0,120.0,25.78,-1.178200146965112
2,6,0.3385,96.07,120.0,96.0,27.9,-0.9428020433326572
3,4,0.2913333333333333,68.0,96.0,72.0,85.21,-1.4601525150969876
3,7,0.1376666666666667,48.0,72.0,48.0,23.74,-1.3957597785667823
1,5,0.192,24.07,48.0,24.0,23.42,-0.8775924302043785
3,9,0.1586666666666666,48.0,24.0,48.0,21.14,-1.4991619549780704
1,8,0.434,72.47,48.0,72.0,24.69,-0.8965897166914216
1,6,0.566,96.47,72.0,96.0,51.44,-0.6666733649440406
2,8,0.3765,120.73,96.0,120.0,20.75,-1.061659589293051
1,8,0.795,144.73,120.0,144.0,45.88,-0.7244349644503754
3,7,0.3076666666666667,120.2,144.0,120.0,23.4,-1.2513201514472976
3,4,0.2473333333333333,74.73,120.0,96.0,140.15,-1.5822833437801758
1,7,0.415,72.07,96.0,72.0,20.49,-0.8329675007984163
1,4,0.346,48.47,72.0,48.0,32.03,-0.6433610353053945
1,8,0.174,24.2,48.0,24.0,19.92,-1.0786339235334206
1,5,0.32,48.2,24.0,48.0,22.14,-0.7521391001841191
1,9,0.422,72.53,48.0,72.0,24.14,-0.9820745009346605
3,8,0.233,96.2,72.0,96.0,21.47,-1.3756455659312197
2,9,0.385,120.53,96.0,120.0,21.39,-1.133232707915234
1,4,0.4,22.33,120.0,144.0,814.1,-1.2311268758570613
2,4,0.381,108.2,144.0,120.0,125.95,-1.1856701676267942
2,6,0.281,95.93,120.0,96.0,25.56,-1.389748297239957
1,7,0.461,72.27,96.0,72.0,25.09,-0.8042987078949579
3,9,0.1466666666666666,48.07,72.0,48.0,21.25,-1.5083386960531255
1,5,0.183,24.0,48.0,24.0,26.98,-0.8876810945701943
2,6,0.2365,48.2,24.0,48.0,22.94,-1.0287603904305431
2,5,0.3455,71.53,48.0,72.0,47.05,-1.26312298264013
2,6,0.3355,96.53,72.0,96.0,24.83,-0.9451272280474539
2,8,0.403,120.33,96.0,120.0,22.07,-1.0450633901980617
3,4,0.2323333333333333,69.33,120.0,144.0,259.73,-1.771695316607722
3,8,0.2743333333333333,120.0,144.0,120.0,21.26,-1.344957682046152
2,6,0.3025,96.47,120.0,96.0,23.26,-0.9714864911137413
3,5,0.2176666666666666,72.0,96.0,72.0,32.46,-1.1934550608669703
1,8,0.293,48.07,72.0,48.0,21.05,-0.9879535440704135
2,9,0.181,48.27,24.0,48.0,22.45,-1.2684932805421143
1,5,0.498,58.73,48.0,72.0,118.11,-1.1042961575071741
3,7,0.2529999999999999,96.2,72.0,96.0,20.73,-1.2940003122816583
3,4,0.2783333333333333,95.2,96.0,120.0,120.85,-1.542134073927803
1,9,0.775,144.4,120.0,144.0,37.15,-0.8165271108382479
2,4,0.2675,34.53,144.0,120.0,445.02,-1.6629857884244312
3,7,0.2623333333333333,96.4,120.0,96.0,19.16,-1.2864754949880495
1,7,0.43,72.4,96.0,72.0,22.86,-0.8234112063232559
2,7,0.194,48.13,72.0,48.0,20.13,-1.1300495581542789
2,4,0.2255,24.0,48.0,24.0,65.48,-0.8938128952241733
3,7,0.155,48.33,24.0,48.0,19.47,-1.3793756761748537
2,5,0.349,71.93,48.0,72.0,31.47,-1.2580418869869243
3,8,0.2283333333333333,96.8,72.0,96.0,20.93,-1.379210993109976
2,4,0.3645,113.07,96.0,120.0,100.41,-1.1813665202653552
2,6,0.5135,144.2,120.0,144.0,59.99,-0.8254497054793375
2,8,0.44,120.8,144.0,120.0,21.52,-1.022792002636323
1,8,0.545,96.2,120.0,96.0,23.01,-0.8351763218682846
3,7,0.2106666666666666,72.4,96.0,72.0,21.09,-1.329418973948586
3,9,0.1406666666666667,48.13,72.0,48.0,19.76,-1.5129731547341825
2,7,0.1105,24.13,48.0,24.0,21.95,-1.2083569168669752
3,4,0.1446666666666666,48.8,24.0,48.0,23.74,-1.2116531788051912
3,7,0.1976666666666666,72.27,48.0,72.0,20.33,-1.3407325022120682
1,6,0.554,97.13,72.0,96.0,46.01,-0.6730871064729693
1,4,0.4,55.27,96.0,120.0,269.69,-0.9860026887013875
2,4,0.282,38.67,120.0,144.0,448.26,-1.6639254744812022
1,5,0.5,84.47,144.0,120.0,177.73,-0.8599729768105071
1,6,0.555,96.53,120.0,96.0,48.83,-0.6725477150295165
1,5,0.454,72.13,96.0,72.0,35.12,-0.651049722440262
1,4,0.32,48.67,72.0,48.0,58.25,-0.666420827448051
3,7,0.0946666666666666,24.0,48.0,24.0,21.6,-1.4382004484261652
3,5,0.1856666666666666,48.07,24.0,48.0,23.24,-1.2283292715291205
3,5,0.2026666666666666,72.2,48.0,72.0,22.37,-1.2095246521152023
1,5,0.5,94.53,72.0,96.0,117.2,-0.7283122075378574
1,8,0.664,117.6,96.0,120.0,59.75,-1.1862260842560588
1,6,0.6,63.2,120.0,144.0,284.88,-1.05022990108016
2,4,0.276,32.67,144.0,120.0,462.47,-1.6669385583466585
3,7,0.252,96.27,120.0,96.0,19.44,-1.2948125095223453
2,4,0.263,20.93,96.0,72.0,441.7,-1.66531562360736
1,7,0.306,48.2,72.0,48.0,21.2,-0.9089163522803787
3,8,0.0913333333333333,24.0,48.0,24.0,20.94,-1.493711774548924
2,4,0.2505,39.73,24.0,48.0,119.06,-1.3409062719282583
2,9,0.296,72.33,48.0,72.0,20.2,-1.188495407646797
2,6,0.3565,96.0,72.0,96.0,33.11,-0.9290924557669324
3,9,0.2669999999999999,120.73,96.0,120.0,20.68,-1.4216274734731211
1,7,0.699,132.47,120.0,144.0,132.59,-1.1159854845604769
2,7,0.4235,120.13,144.0,120.0,20.09,-0.9572713914553508
3,8,0.2279999999999999,96.27,120.0,96.0,22.47,-1.3794664632186229
3,4,0.2596666666666666,72.13,96.0,72.0,41.38,-1.0697315450175404
1,6,0.293,48.33,72.0,48.0,22.39,-0.8496031681023419
3,7,0.1263333333333333,24.0,48.0,24.0,21.8,-1.4066939170865629
2,7,0.1835,48.13,24.0,48.0,21.35,-1.139390844009367
3,7,0.175,72.13,48.0,72.0,22.28,-1.3609682507146623
1,6,0.548,96.33,72.0,96.0,37.78,-0.6763424021912299
3,9,0.2846666666666667,120.13,96.0,120.0,21.31,-1.4098451321827343
1,4,0.401,61.67,120.0,144.0,294.0,-1.0085357716348906
2,5,0.369,73.53,144.0,120.0,198.54,-1.4309123632517289
1,8,0.574,96.2,120.0,96.0,38.93,-0.8204866253782717
1,9,0.422,72.4,96.0,72.0,19.54,-0.9820745009346605
2,7,0.202,48.07,72.0,48.0,21.64,-1.123025845259513
3,7,0.0933333333333333,24.07,48.0,24.0,21.06,-1.4395585647028502
3,9,0.17,48.0,24.0,48.0,21.13,-1.4906066636363575
1,9,0.418,72.07,48.0,72.0,25.09,-0.9843473092923807
1,8,0.556,96.2,72.0,96.0,37.03,-0.8295415937511139
1,7,0.69,120.6,96.0,120.0,33.2,-0.6865283528643653
3,8,0.3173333333333333,144.07,120.0,144.0,23.31,-1.314671257700374
3,8,0.2663333333333333,120.4,144.0,120.0,21.17,-1.3507741883418767
2,9,0.3239999999999999,96.33,120.0,96.0,19.97,-1.1705167007774158
2,9,0.236,72.2,96.0,72.0,22.92,-1.2289573523866744
3,7,0.1483333333333333,48.0,72.0,48.0,21.01,-1.3856292883018133
3,7,0.0813333333333333,24.0,48.0,24.0,18.12,-1.4518987264940164
1,5,0.283,48.8,24.0,48.0,36.7,-0.7851659362509631
3,7,0.1993333333333333,72.53,48.0,72.0,23.09,-1.3392702811267934
3,4,0.2973333333333333,87.0,72.0,96.0,104.36,-1.4707546768784274
3,6,0.2953333333333333,120.4,96.0,120.0,24.68,-1.1913172324455388
1,7,0.698,129.27,120.0,144.0,137.36,-1.126152998519502
3,5,0.341,114.53,144.0,120.0,75.78,-1.496764668657005
1,6,0.572,94.47,120.0,96.0,66.05,-1.0699405527060986
3,8,0.1923333333333333,72.13,96.0,72.0,19.37,-1.407426095839083
2,8,0.2075,48.2,72.0,48.0,19.36,-1.1814721120808602
2,8,0.106,24.0,48.0,24.0,18.97,-1.2665836557717283
2,8,0.1735,48.0,24.0,48.0,19.52,-1.208788355734916
3,8,0.1833333333333333,72.07,48.0,72.0,19.68,-1.4146805012781343
2,8,0.3035,96.8,72.0,96.0,21.61,-1.1103254174952817
1,6,0.6,99.87,96.0,120.0,149.11,-0.8222388351476622
3,6,0.3333333333333333,146.47,120.0,144.0,25.1,-1.1607258847379702
3,6,0.269,120.07,144.0,120.0,23.05,-1.213682089915229
1,7,0.575,96.27,120.0,96.0,29.34,-0.7408643621406223
2,4,0.273,29.87,96.0,72.0,305.23,-1.5599472302909183
2,9,0.245,48.27,72.0,48.0,20.17,-1.2227147681751729
3,4,0.113,24.0,48.0,24.0,32.1,-1.258447428404104
2,9,0.1865,48.13,24.0,48.0,19.97,-1.2644300811415654
1,9,0.429,72.27,48.0,72.0,19.28,-0.978121311902149
2,8,0.356,96.27,72.0,96.0,21.16,-1.074880642421495
2,6,0.4175,122.8,96.0,120.0,45.5,-0.8855752098311269
3,5,0.3453333333333333,119.73,144.0,120.0,52.29,-1.4754525948592674
1,4,0.398,67.73,120.0,96.0,177.85,-1.1384744651024319
2,9,0.282,72.2,96.0,72.0,18.54,-1.1976967005958428
1,9,0.343,48.4,72.0,48.0,21.96,-1.0288872968376621
1,4,0.38,20.93,48.0,24.0,95.92,-1.0699647979978413
3,8,0.1243333333333333,48.0,24.0,48.0,20.42,-1.464312866301308
1,7,0.424,72.13,48.0,72.0,24.35,-0.8272091685624872
1,6,0.592,91.07,72.0,96.0,113.53,-1.074287447958092
2,5,0.375,83.0,96.0,120.0,174.02,-1.381553826089656
2,6,0.4695,144.13,120.0,144.0,34.02,-0.8518163527564719
3,9,0.2803333333333333,120.53,144.0,120.0,22.13,-1.4127137687613276
3,6,0.2653333333333333,96.73,120.0,96.0,24.68,-1.2168747663789587
3,9,0.1846666666666666,72.47,96.0,72.0,20.31,-1.4796938344695678
1,4,0.321,48.0,72.0,48.0,38.97,-0.6655059194908919
3,9,0.106,24.0,48.0,24.0,20.06,-1.540363514109044
1,7,0.303,48.0,24.0,48.0,25.56,-0.911178501160828
2,8,0.272,72.13,48.0,72.0,19.14,-1.1327360473098818
1,8,0.519,96.0,72.0,96.0,24.18,-0.8488068404905273
1,5,0.501,64.27,96.0,120.0,233.55,-0.9585748018626032
2,5,0.4565,138.47,120.0,144.0,87.79,-1.1948135042420582
2,4,0.278,33.47,144.0,120.0,449.39,-1.6593955018647435
1,8,0.579,96.27,120.0,96.0,25.1,-0.8180073030030932
2,7,0.2825,72.4,96.0,72.0,22.48,-1.0566429862031068
1,9,0.312,48.07,72.0,48.0,20.36,-1.0484091684973915
1,7,0.242,24.13,48.0,24.0,22.32,-0.9593422520097845
3,5,0.1613333333333333,48.2,24.0,48.0,26.74,-1.2563829625904757
2,9,0.2615,72.0,48.0,72.0,19.34,-1.211430910185674
3,6,0.24,96.13,72.0,96.0,24.02,-1.2394744755730889
3,7,0.3046666666666666,120.2,96.0,120.0,21.39,-1.2535769206658847
1,4,0.398,45.67,120.0,144.0,397.57,-1.3933059039675197
1,9,0.665,120.0,144.0,120.0,27.1,-0.8613397591357403
2,7,0.3359999999999999,96.27,120.0,96.0,20.68,-1.0165644290887423
3,6,0.2233333333333333,72.27,96.0,72.0,27.16,-1.2548716586420472
2,5,0.1865,48.07,72.0,48.0,23.78,-1.0134803864554154
3,4,0.1443333333333333,24.13,48.0,24.0,34.92,-1.212126706758696
1,9,0.301,48.0,24.0,48.0,20.49,-1.0554995110398924
1,4,0.399,60.13,48.0,72.0,149.52,-1.072442616066094
1,7,0.563,97.33,72.0,96.0,37.73,-0.7470656927994321
3,6,0.3143333333333333,120.33,96.0,120.0,22.7,-1.175779397324893
3,9,0.3393333333333333,145.73,120.0,144.0,19.78,-1.3748177919638827
3,4,0.2886666666666667,75.67,144.0,120.0,191.71,-1.6186906280326898
1,6,0.555,96.27,120.0,96.0,53.28,-0.6725477150295165
1,5,0.431,71.2,96.0,72.0,51.96,-1.071002123463783
3,9,0.161,48.13,72.0,48.0,21.1,-1.4973917536953159
2,6,0.1515,24.0,48.0,24.0,21.59,-1.112440961910138
1,5,0.318,48.0,24.0,48.0,23.66,-0.7538625400634309
2,4,0.2525,72.27,48.0,72.0,28.16,-0.8635220772299885
2,8,0.3369999999999999,96.47,72.0,96.0,19.62,-1.0874405302311572
2,7,0.422,120.13,96.0,120.0,21.24,-0.9582266615733894
2,4,0.2985,37.0,120.0,144.0,486.44,-1.6573393158270238
1,4,0.401,63.13,144.0,120.0,237.26,-0.9425094643122611
3,4,0.2333333333333333,64.67,120.0,96.0,182.27,-1.6530877617006596
2,5,0.274,72.27,96.0,72.0,36.88,-0.9233201145293375
3,6,0.143,48.33,72.0,48.0,20.46,-1.335391731158833
2,4,0.1775,23.67,48.0,24.0,55.24,-1.3585181722837991
2,4,0.2355,48.13,24.0,48.0,39.24,-0.8823549996509137
2,6,0.27,72.2,48.0,72.0,23.0,-0.9989026292643712
3,9,0.239,96.67,72.0,96.0,20.58,-1.440781662489353
3,5,0.3343333333333333,109.67,96.0,120.0,64.95,-1.5196025527818184
3,4,0.2673333333333333,58.73,120.0,144.0,308.76,-1.7847935028155613
2,5,0.333,49.27,144.0,120.0,307.55,-1.5920222716964023
1,9,0.514,96.0,120.0,96.0,31.49,-0.9324933053077853
1,9,0.435,72.0,96.0,72.0,21.78,-0.9747572503730155
3,6,0.1573333333333333,48.13,72.0,48.0,21.52,-1.3202237508566803
1,4,0.201,24.0,48.0,24.0,29.59,-0.7933813846459459
1,9,0.286,48.07,24.0,48.0,21.09,-1.0653088842185083
2,8,0.2955,72.4,48.0,72.0,20.64,-1.115933682791356
2,7,0.3339999999999999,96.13,72.0,96.0,20.7,-1.0180082286628425
1,9,0.663,120.2,96.0,120.0,38.76,-0.8622063028861715
3,8,0.3309999999999999,145.33,120.0,144.0,22.58,-1.3053812967290002
2,7,0.3665,96.13,120.0,96.0,21.34,-0.9950500348503233
2,4,0.2695,39.2,96.0,72.0,232.57,-1.4762927755863116
2,4,0.1865,48.0,72.0,48.0,24.58,-0.9413388337419346
1,9,0.197,24.0,48.0,24.0,19.79,-1.1269974240432055
3,4,0.1713333333333333,48.0,24.0,48.0,37.31,-1.1750213518350763
2,9,0.2915,72.27,48.0,72.0,20.05,-1.191437371280096
3,5,0.309,94.73,72.0,96.0,56.25,-1.510687023191736
3,8,0.27,120.67,96.0,120.0,19.17,-1.3481010684927819
3,8,0.318,144.73,120.0,144.0,24.58,-1.3142143974192972
3,9,0.2796666666666667,120.13,144.0,120.0,20.72,-1.4131563246656667
1,4,0.399,57.0,120.0,96.0,208.78,-1.2012220582817876
2,5,0.3135,72.2,96.0,72.0,45.7,-0.8875098319058752
1,6,0.3,48.0,72.0,48.0,25.04,-0.8437988509741654
2,9,0.1315,24.13,48.0,24.0,20.42,-1.3062013949766802
1,8,0.301,48.2,24.0,48.0,19.45,-0.9823277255326337
2,9,0.269,72.2,48.0,72.0,19.27,-1.206369873184887
3,8,0.2456666666666666,96.6,72.0,96.0,18.98,-1.3660721661448605
1,9,0.722,120.4,96.0,120.0,31.06,-0.8374356458614916
1,6,0.599,95.53,120.0,144.0,187.97,-1.209752758513126
1,7,0.572,97.13,120.0,96.0,34.63,-0.7424047426644556
2,4,0.2615,29.13,96.0,72.0,298.5,-1.579385911940944
2,5,0.227,49.53,72.0,48.0,27.78,-0.9697846859611956
3,9,0.103,24.13,48.0,24.0,22.79,-1.5427838089112722
1,7,0.344,48.2,24.0,48.0,21.05,-0.8810860518367631
1,7,0.424,72.0,48.0,72.0,29.62,-0.8272091685624872
3,5,0.3066666666666666,95.93,72.0,96.0,55.93,-1.5077080640945537
2,7,0.4115,120.4,96.0,120.0,22.98,-0.9649711768899907
1,9,0.823,142.93,120.0,144.0,32.56,-1.2016082774717427
2,8,0.37,120.47,144.0,120.0,20.93,-1.0658150079147317
2,7,0.3635,96.47,120.0,96.0,21.64,-0.9971248802031734
1,6,0.467,72.0,96.0,72.0,30.44,-0.7236290467928366
3,4,0.2026666666666666,48.2,72.0,48.0,34.54,-1.13498627145074
3,8,0.1046666666666666,24.13,48.0,24.0,20.7,-1.4816872354524537
2,5,0.269,48.27,24.0,48.0,26.8,-0.9280581209237213
1,5,0.498,65.67,48.0,72.0,133.14,-1.0601016753293468
1,8,0.585,96.47,72.0,96.0,25.37,-0.8150524982952281
3,8,0.2976666666666667,120.73,96.0,120.0,19.99,-1.3283213472625905
1,8,0.781,144.67,120.0,144.0,45.12,-0.7297643760445129
3,7,0.3,120.13,144.0,120.0,22.9,-1.2571067314614064
2,9,0.3,96.0,120.0,96.0,22.59,-1.185892649302333
1,7,0.468,72.67,96.0,72.0,27.69,-0.8000988737855055
1,9,0.301,48.13,72.0,48.0,21.57,-1.0554995110398924
1,8,0.182,24.0,48.0,24.0,21.61,-1.0721058201442952
3,8,0.1476666666666667,48.0,24.0,48.0,20.24,-1.4442456160458819
3,4,0.2396666666666666,69.33,48.0,72.0,63.94,-1.5066885477735095
3,4,0.2356666666666667,96.47,72.0,96.0,27.33,-1.0960785626757383
3,6,0.3053333333333333,120.8,96.0,120.0,23.53,-1.1830781092419702
3,9,0.3453333333333333,144.73,120.0,144.0,20.13,-1.3711013057265862
2,9,0.387,120.53,144.0,120.0,21.94,-1.1320525524160507
1,9,0.517,96.87,120.0,96.0,21.46,-0.9309603113090155
3,6,0.239,72.27,96.0,72.0,23.69,-1.2403862946114135
3,5,0.1566666666666666,48.07,72.0,48.0,22.55,-1.2619209051177385
1,4,0.227,24.0,48.0,24.0,29.7,-0.7623316425878075
1,8,0.319,48.27,24.0,48.0,21.86,-0.9698734547536367
3,5,0.241,72.0,48.0,72.0,27.46,-1.1693967283717877
1,8,0.572,96.33,72.0,96.0,39.86,-0.8214827012856889
3,6,0.2716666666666666,120.0,96.0,120.0,27.92,-1.2113723675249548
1,5,0.499,80.87,120.0,144.0,223.97,-1.2428326858358154
1,8,0.687,120.67,144.0,120.0,32.83,-0.7680678548887745
3,9,0.2266666666666666,96.0,120.0,96.0,19.84,-1.4494095307210477
2,8,0.2845,72.4,96.0,72.0,19.42,-1.1237371948585255
1,8,0.328,48.0,72.0,48.0,20.73,-0.9637506174686039
2,9,0.1225,24.0,48.0,24.0,19.86,-1.3132830337368304
1,8,0.301,48.0,24.0,48.0,21.49,-0.9823277255326337
3,7,0.2103333333333333,72.4,48.0,72.0,21.89,-1.329706447497912
3,4,0.2986666666666667,86.4,72.0,96.0,94.54,-1.472218525767247
1,5,0.499,66.2,96.0,120.0,228.25,-1.2490208709959603
1,8,0.792,141.6,120.0,144.0,106.81,-1.1322918107032016
3,7,0.2893333333333333,120.27,144.0,120.0,21.44,-1.265263785244241
3,6,0.24,96.0,120.0,96.0,23.66,-1.2394744755730889
2,5,0.3409999999999999,72.67,96.0,72.0,31.43,-0.8641974083243111
3,6,0.1696666666666667,48.27,72.0,48.0,23.05,-1.3074591465896281
3,6,0.0886666666666666,24.0,48.0,24.0,20.64,-1.3962943899578968
3,8,0.1466666666666666,48.07,24.0,48.0,21.87,-1.4450936899285134
2,5,0.312,70.67,48.0,72.0,37.18,-1.2962761351864511
3,6,0.2816666666666667,96.6,72.0,96.0,28.64,-1.2028017620951124
1,8,0.737,120.67,96.0,120.0,40.78,-0.7471342342910061
1,7,0.697,121.87,120.0,144.0,146.34,-1.149947887579241
3,5,0.3523333333333334,119.4,144.0,120.0,76.45,-1.470873892481265
2,5,0.319,95.73,120.0,96.0,34.75,-1.2838705954963545
3,6,0.2286666666666666,72.07,96.0,72.0,24.09,-1.249897949447694
3,9,0.17,48.4,72.0,48.0,19.11,-1.4906066636363575
2,9,0.1015,24.0,48.0,24.0,21.5,-1.330084873492728
1,9,0.299,48.4,24.0,48.0,19.47,-1.0567980006677744
3,7,0.2076666666666666,72.27,48.0,72.0,20.6,-1.3320111706662674
2,8,0.3445,96.47,72.0,96.0,19.86,-1.0824470159350648
2,6,0.479,115.53,96.0,120.0,55.34,-1.2611397525415402
2,8,0.443,144.67,120.0,144.0,24.0,-1.0210309554548387
3,4,0.2726666666666666,63.47,144.0,120.0,234.59,-1.696797874825109
3,4,0.245,96.0,120.0,96.0,27.29,-1.0856442517775138
3,7,0.1993333333333333,72.13,96.0,72.0,20.22,-1.3392702811267934
2,9,0.1815,48.0,72.0,48.0,18.88,-1.2681228718631876
1,5,0.215,24.13,48.0,24.0,22.79,-0.8526203912461374
3,8,0.1823333333333333,48.13,24.0,48.0,20.13,-1.4154915956599332
1,5,0.497,66.6,48.0,72.0,106.32,-1.055099346986089
1,6,0.6,88.87,72.0,96.0,129.37,-0.7800219336381133
1,4,0.4,31.33,96.0,120.0,481.71,-1.1374667380153676
1,5,0.499,63.07,120.0,144.0,285.2,-1.324421639268972
2,4,0.3115,28.67,144.0,120.0,528.55,-1.6602721354918715
2,6,0.3369999999999999,96.13,120.0,96.0,23.23,-0.9439631824503656
3,7,0.2,72.33,96.0,72.0,20.69,-1.3386863668107025
