replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,processed_rate,load_change_rate,reward
3.0,9.0,0.379,152.73,152.0,152.0,22.0,1.0,1.0,-0.7645532834067441
2.0,5.0,0.373,47.6,152.0,144.0,376.0,0.331,1.056,-3.021125079145791
1.0,7.0,0.681,121.0,144.0,120.0,45.0,1.0,1.2,-0.39660885603478535
3.0,8.0,0.272,112.33,120.0,112.0,21.0,1.0,1.071,-0.7700636961509342
1.0,8.0,0.282,40.07,112.0,40.0,22.0,1.0,2.8,-0.5934286380288596
1.0,8.0,0.237,32.13,40.0,32.0,21.0,1.0,1.25,-0.6155407378321872
3.0,9.0,0.149,48.33,32.0,48.0,20.0,1.0,0.667,-0.8684490645995142
2.0,4.0,0.249,22.73,48.0,48.0,259.0,0.474,1.0,-2.644842361258101
1.0,4.0,0.369,56.27,48.0,56.0,35.0,1.0,0.857,-0.36611644649171204
2.0,7.0,0.216,48.33,56.0,48.0,21.0,1.0,1.167,-0.6552912138221958
2.0,8.0,0.181,40.0,48.0,40.0,20.0,1.0,1.2,-0.7097252899132783
3.0,4.0,0.145,32.33,40.0,32.0,32.0,1.0,1.25,-0.7001773025806586
1.0,7.0,0.423,64.33,32.0,64.0,26.0,1.0,0.5,-0.4881949088400479
2.0,7.0,0.257,64.4,64.0,64.0,22.0,1.0,1.0,-0.6325746374775439
1.0,8.0,0.409,64.53,64.0,64.0,21.0,1.0,1.0,-0.5373324663038823
1.0,9.0,0.36,64.0,64.0,64.0,25.0,1.0,1.0,-0.6003378515010541
1.0,7.0,0.451,72.13,64.0,72.0,25.0,1.0,0.889,-0.4765458837509373
3.0,9.0,0.177,64.6,72.0,64.0,19.0,1.0,1.125,-0.8543366294928052
3.0,5.0,0.187,48.6,64.0,48.0,27.0,1.0,1.333,-0.7069213483187302
2.0,4.0,0.266,31.6,48.0,32.0,70.0,0.988,1.5,-1.6656909062459526
1.0,9.0,0.443,80.4,32.0,80.0,34.0,1.0,0.4,-0.568233022749354
3.0,9.0,0.178,64.0,80.0,64.0,20.0,1.0,1.25,-0.8538406891160104
3.0,4.0,0.241,63.87,64.0,64.0,59.0,0.998,1.0,-1.7273085362197398
1.0,5.0,0.38,56.67,64.0,56.0,45.0,1.0,1.143,-0.4153199679722894
1.0,4.0,0.378,49.8,56.0,56.0,124.0,0.889,1.0,-1.816380645145495
1.0,9.0,0.314,48.27,56.0,48.0,21.0,1.0,1.167,-0.6194481695396464
1.0,9.0,0.268,40.0,48.0,40.0,20.0,1.0,1.2,-0.6395606293031851
3.0,8.0,0.195,64.0,40.0,64.0,22.0,1.0,0.625,-0.8091597694002866
3.0,4.0,0.236,56.33,64.0,56.0,48.0,1.0,1.143,-0.6231917398684753
2.0,5.0,0.302,56.27,56.0,56.0,30.0,1.0,1.0,-0.5231161284882994
3.0,7.0,0.167,56.2,56.0,56.0,23.0,1.0,1.0,-0.7912007396185705
3.0,4.0,0.229,36.53,56.0,56.0,189.0,0.652,1.0,-2.441414136189058
1.0,5.0,0.295,48.4,56.0,48.0,32.0,1.0,1.167,-0.4624336949305793
3.0,4.0,0.183,48.4,48.0,48.0,36.0,1.0,1.0,-0.66588863211257
2.0,9.0,0.345,96.13,48.0,96.0,20.0,1.0,0.5,-0.671334604683543
2.0,9.0,0.239,64.33,96.0,64.0,21.0,1.0,1.5,-0.7176509611273914
2.0,9.0,0.246,64.33,64.0,64.0,21.0,1.0,1.0,-0.7144212560414321
1.0,8.0,0.389,64.13,64.0,64.0,23.0,1.0,1.0,-0.5455865985557691
2.0,7.0,0.279,72.13,64.0,72.0,24.0,1.0,0.889,-0.6209228045772998
3.0,4.0,0.27,67.4,72.0,80.0,133.0,0.842,0.9,-2.1117413795854425
3.0,8.0,0.291,104.33,80.0,104.0,22.0,1.0,0.769,-0.7609817080677412
2.0,5.0,0.378,94.47,104.0,96.0,40.0,0.984,1.083,-0.9384406903971638
1.0,7.0,0.701,109.8,96.0,112.0,66.0,0.98,0.857,-1.3448574824539834
1.0,5.0,0.498,84.13,112.0,136.0,204.0,0.619,0.824,-2.2423899152623537
1.0,4.0,0.399,46.07,136.0,80.0,220.0,0.576,1.7,-2.3067850332115296
2.0,9.0,0.33,88.0,72.0,88.0,20.0,1.0,0.818,-0.6775621632859578
1.0,9.0,0.619,96.33,88.0,96.0,19.0,1.0,0.917,-0.5092057547621478
2.0,4.0,0.302,34.53,96.0,104.0,388.0,0.332,0.923,-3.0327163944667452
1.0,4.0,0.4,55.4,104.0,144.0,327.0,0.385,0.722,-2.5291741065020803
1.0,4.0,0.4,46.73,144.0,136.0,369.0,0.344,1.059,-2.6604456481572765
2.0,6.0,0.568,162.73,136.0,176.0,113.0,0.925,0.773,-1.8448252605133832
1.0,6.0,0.601,107.33,176.0,112.0,124.0,0.958,1.571,-1.596139706326262
3.0,7.0,0.322,129.53,112.0,128.0,22.0,1.0,0.875,-0.7061354953024017
2.0,8.0,0.364,104.13,128.0,104.0,23.0,1.0,1.231,-0.6210708499699233
1.0,5.0,0.499,69.2,104.0,112.0,206.0,0.618,0.929,-2.2484539560292833
1.0,5.0,0.499,81.2,112.0,88.0,132.0,0.923,1.273,-1.8302528372672346
2.0,7.0,0.338,88.53,88.0,88.0,23.0,1.0,1.0,-0.5914238101493751
1.0,9.0,0.64,112.0,88.0,112.0,40.0,1.0,0.786,-0.5029027700717759
1.0,9.0,0.593,105.0,112.0,104.0,37.0,1.0,1.077,-0.5172159936259303
3.0,9.0,0.252,104.07,104.0,104.0,21.0,1.0,1.0,-0.8186289163976344
1.0,4.0,0.399,54.2,104.0,120.0,278.0,0.452,0.867,-2.5551857877489828
3.0,7.0,0.321,128.47,120.0,128.0,21.0,1.0,0.938,-0.7066261333496178
3.0,8.0,0.251,88.4,128.0,88.0,23.0,1.0,1.455,-0.7803558494303857
3.0,7.0,0.239,88.2,88.0,88.0,24.0,1.0,1.0,-0.7493401866036262
2.0,6.0,0.502,159.33,88.0,160.0,54.0,0.996,0.55,-1.555329966132215
3.0,4.0,0.259,63.73,160.0,144.0,279.0,0.443,1.111,-2.820716375046259
2.0,8.0,0.506,152.6,144.0,152.0,26.0,1.0,0.947,-0.5649731332005462
1.0,4.0,0.401,45.73,152.0,160.0,427.0,0.286,0.95,-2.836465877872848
1.0,8.0,0.8,137.6,160.0,208.0,188.0,0.662,0.769,-2.015219279114458
2.0,4.0,0.298,33.73,208.0,128.0,490.0,0.264,1.625,-3.306046387779639
3.0,7.0,0.238,96.0,128.0,96.0,24.0,1.0,1.333,-0.7498925897458363
2.0,6.0,0.416,128.4,96.0,128.0,27.0,1.0,0.75,-0.5112409479373782
2.0,9.0,0.374,112.53,128.0,112.0,22.0,1.0,1.143,-0.6595850275687947
2.0,4.0,0.368,105.93,112.0,112.0,102.0,0.946,1.0,-1.7703712882249938
2.0,4.0,0.394,136.73,112.0,144.0,120.0,0.95,0.778,-1.8280982788587299
2.0,7.0,0.456,136.6,144.0,136.0,24.0,1.0,1.059,-0.5393864184049271
1.0,4.0,0.398,52.87,136.0,136.0,319.0,0.389,1.0,-2.707793968087593
3.0,9.0,0.34,144.93,136.0,144.0,20.0,1.0,0.944,-0.7803549915484722
1.0,9.0,0.815,144.67,144.0,144.0,30.0,1.0,1.0,-0.4557237120647404
1.0,9.0,0.775,128.07,144.0,128.0,26.0,1.0,1.125,-0.4657133767511813
3.0,6.0,0.386,152.67,128.0,152.0,32.0,1.0,0.842,-0.6321313385171654
2.0,9.0,0.782,253.33,152.0,248.0,44.0,1.0,0.613,-0.5288051087801454
3.0,5.0,0.4,133.67,248.0,216.0,204.0,0.619,1.148,-2.457538919067521
1.0,4.0,0.399,32.67,216.0,232.0,909.0,0.141,0.931,-3.991660129706941
2.0,5.0,0.412,64.33,232.0,216.0,422.0,0.298,1.074,-3.129543296012554
3.0,7.0,0.39,152.73,216.0,152.0,21.0,1.0,1.421,-0.6743640965595357
1.0,4.0,0.399,31.73,152.0,152.0,600.0,0.209,1.0,-3.438244816351205
1.0,9.0,0.735,120.8,152.0,120.0,31.0,1.0,1.267,-0.4761570406768554
2.0,4.0,0.272,36.07,120.0,152.0,538.0,0.237,0.789,-3.4389050639967302
2.0,8.0,0.49,144.47,152.0,144.0,21.0,1.0,1.056,-0.5708077642184394
3.0,7.0,0.337,145.4,144.0,144.0,24.0,1.0,1.0,-0.6988594165842668
2.0,5.0,0.418,66.87,144.0,136.0,257.0,0.492,1.059,-2.580802488112969
2.0,7.0,0.51,144.47,136.0,144.0,34.0,1.0,0.944,-0.518345500260574
1.0,7.0,0.692,121.4,144.0,120.0,46.0,1.0,1.2,-0.3934047654292637
1.0,7.0,0.671,121.0,120.0,120.0,50.0,1.0,1.0,-0.39956568187646124
2.0,7.0,0.635,150.4,120.0,152.0,50.0,0.989,0.789,-0.9302007772843813
2.0,6.0,0.572,179.6,152.0,184.0,85.0,0.976,0.826,-1.698428619435304
1.0,5.0,0.499,51.2,184.0,216.0,539.0,0.237,0.852,-3.3121774091990646
2.0,7.0,0.643,185.93,216.0,232.0,152.0,0.801,0.931,-2.076243368609587
3.0,6.0,0.375,105.2,232.0,240.0,282.0,0.438,0.967,-2.8627776082678533
2.0,9.0,0.496,152.4,240.0,152.0,27.0,1.0,1.579,-0.6141003353190987
2.0,7.0,0.41,120.8,152.0,120.0,24.0,1.0,1.267,-0.5586359537961266
2.0,6.0,0.542,168.47,120.0,168.0,46.0,1.0,0.714,-0.45976199155956987
2.0,5.0,0.33,39.33,168.0,144.0,468.0,0.273,1.167,-3.288036893181543
1.0,4.0,0.4,39.6,144.0,136.0,437.0,0.291,1.059,-2.852123772566958
3.0,7.0,0.323,134.8,136.0,136.0,22.0,0.991,1.0,-1.1596339284794617
3.0,5.0,0.294,75.47,136.0,144.0,235.0,0.524,0.944,-2.6702297177307126
1.0,6.0,0.598,94.8,144.0,112.0,147.0,0.846,1.286,-1.9369147941200167
2.0,5.0,0.383,112.33,112.0,112.0,27.0,1.0,1.0,-0.47867116341957694
1.0,9.0,0.827,149.4,112.0,152.0,70.0,0.983,0.737,-1.6261462258303618
3.0,9.0,0.374,152.6,152.0,152.0,21.0,1.0,1.0,-0.7665410833446864
1.0,4.0,0.4,53.67,152.0,152.0,358.0,0.353,1.0,-2.627579390329345
3.0,9.0,0.358,152.67,152.0,152.0,20.0,1.0,1.0,-0.7729767654035609
2.0,9.0,0.491,143.67,152.0,144.0,22.0,0.998,1.056,-1.0668783962501436
3.0,7.0,0.295,112.4,120.0,112.0,25.0,1.0,1.071,-0.7196318766450752
1.0,5.0,0.268,40.27,112.0,40.0,26.0,1.0,2.8,-0.4791547319960163
3.0,7.0,0.141,32.07,40.0,32.0,22.0,1.0,1.25,-0.807406893703033
2.0,6.0,0.188,48.07,32.0,48.0,22.0,1.0,0.667,-0.6368795376920181
1.0,8.0,0.354,48.0,48.0,48.0,23.0,1.0,1.0,-0.5605373034927693
3.0,8.0,0.16,56.13,48.0,56.0,22.0,1.0,0.857,-0.8282134149690215
2.0,5.0,0.28,47.93,56.0,48.0,59.0,0.999,1.167,-1.6440858030453194
2.0,4.0,0.243,14.0,48.0,40.0,353.0,0.35,1.2,-2.9799079134472946
3.0,8.0,0.127,32.13,40.0,32.0,22.0,1.0,1.25,-0.846958078454134
2.0,9.0,0.254,64.0,32.0,64.0,21.0,1.0,0.5,-0.7107607929786187
2.0,5.0,0.363,63.67,64.0,64.0,63.0,0.995,1.0,-1.62016110324677
3.0,9.0,0.208,64.0,64.0,64.0,21.0,1.0,1.0,-0.8392158435085251
3.0,5.0,0.236,64.0,64.0,64.0,31.0,1.0,1.0,-0.672005888674277
3.0,9.0,0.201,72.6,64.0,72.0,21.0,1.0,0.889,-0.8425848336919715
1.0,4.0,0.4,60.93,72.0,64.0,90.0,0.952,1.125,-1.4334927253992176
3.0,8.0,0.153,48.2,64.0,48.0,23.0,1.0,1.333,-0.8321252006984736
2.0,5.0,0.12,32.0,48.0,32.0,29.0,1.0,1.5,-0.6535975090773851
3.0,6.0,0.251,79.53,32.0,80.0,29.0,0.994,0.4,-1.1568744776655264
1.0,8.0,0.401,64.33,80.0,64.0,22.0,1.0,1.25,-0.5406093777523675
3.0,8.0,0.197,64.07,64.0,64.0,23.0,1.0,1.0,-0.8080959633615763
1.0,7.0,0.366,56.0,64.0,56.0,33.0,1.0,1.143,-0.5133986673600204
1.0,5.0,0.371,55.67,56.0,56.0,46.0,0.994,1.0,-0.8725975806801844
2.0,7.0,0.21,48.13,56.0,48.0,24.0,1.0,1.167,-0.6587286085836336
3.0,9.0,0.15,40.0,48.0,40.0,23.0,1.0,1.2,-0.8679374524474219
3.0,5.0,0.241,63.47,40.0,64.0,32.0,0.992,0.625,-1.1223736340412918
2.0,8.0,0.245,56.67,64.0,56.0,20.0,1.0,1.143,-0.6763903739635199
1.0,8.0,0.364,56.13,56.0,56.0,21.0,1.0,1.0,-0.5561987228999106
1.0,7.0,0.381,56.13,56.0,56.0,26.0,1.0,1.0,-0.5065658646886311
3.0,9.0,0.19,56.0,56.0,56.0,22.0,1.0,1.0,-0.8479321877932935
1.0,6.0,0.308,48.0,56.0,48.0,34.0,1.0,1.167,-0.49996807973099766
1.0,7.0,0.307,48.2,48.0,48.0,23.0,1.0,1.0,-0.5417409896719837
3.0,7.0,0.25,96.53,48.0,96.0,21.0,1.0,0.5,-0.7433155517091597
2.0,8.0,0.272,64.27,96.0,64.0,22.0,1.0,1.5,-0.6631076403750426
2.0,8.0,0.256,64.0,64.0,64.0,21.0,1.0,1.0,-0.6709247199407258
1.0,6.0,0.426,63.13,64.0,64.0,30.0,0.986,1.0,-0.8980358008269269
1.0,7.0,0.498,72.47,64.0,72.0,31.0,1.0,0.889,-0.4580098738099434
3.0,7.0,0.219,80.07,72.0,80.0,22.0,1.0,0.9,-0.7605395894690195
2.0,9.0,0.375,104.2,80.0,104.0,22.0,1.0,0.769,-0.6591865836241163
3.0,5.0,0.33,93.73,104.0,96.0,54.0,0.976,1.083,-1.7031480254185618
2.0,4.0,0.258,28.8,96.0,112.0,491.0,0.257,0.857,-3.341129926906937
2.0,7.0,0.522,138.4,112.0,136.0,27.0,1.0,0.824,-0.5138861054281968
3.0,6.0,0.261,80.0,136.0,80.0,24.0,1.0,1.7,-0.6983089742723311
3.0,7.0,0.219,72.4,80.0,72.0,21.0,1.0,1.111,-0.7605395894690195
2.0,6.0,0.346,88.13,72.0,88.0,30.0,1.0,0.818,-0.5448720070618092
1.0,8.0,0.608,96.67,88.0,96.0,27.0,1.0,0.917,-0.46552687648890434
3.0,5.0,0.361,83.47,96.0,104.0,130.0,0.803,0.923,-2.120359887564065
2.0,5.0,0.422,112.53,104.0,144.0,154.0,0.781,0.722,-2.0809875011255934
3.0,6.0,0.331,136.2,144.0,136.0,27.0,1.0,1.059,-0.6595595194978562
3.0,5.0,0.31,72.07,136.0,176.0,303.0,0.409,0.773,-2.9263248536702555
3.0,7.0,0.286,112.6,176.0,112.0,23.0,1.0,1.571,-0.7242475995428221
1.0,5.0,0.499,80.33,112.0,128.0,199.0,0.628,0.875,-2.2210380214227894
1.0,6.0,0.598,100.33,128.0,104.0,103.0,0.965,1.231,-1.7094265833583595
2.0,8.0,0.432,112.0,104.0,112.0,22.0,1.0,0.929,-0.5929639704935326
3.0,7.0,0.227,88.27,112.0,88.0,22.0,1.0,1.273,-0.7560213944284506
2.0,9.0,0.314,88.27,88.0,88.0,20.0,1.0,1.0,-0.6843202966096593
1.0,7.0,0.665,114.33,88.0,112.0,44.0,1.0,0.786,-0.40136015929473023
3.0,5.0,0.329,103.87,112.0,104.0,36.0,0.999,1.077,-1.065013231965764
2.0,9.0,0.365,104.47,104.0,104.0,21.0,1.0,1.0,-0.6631910155496072
1.0,7.0,0.696,122.27,104.0,120.0,53.0,1.0,0.867,-1.0148981821209688
1.0,4.0,0.398,51.87,120.0,128.0,309.0,0.405,0.938,-2.670103373914278
2.0,8.0,0.301,88.6,128.0,88.0,25.0,1.0,1.455,-0.6493315952835609
1.0,4.0,0.399,50.53,88.0,88.0,217.0,0.574,1.0,-2.2992554394891758
3.0,6.0,0.402,160.6,88.0,160.0,34.0,1.0,0.55,-0.6246130434207242
1.0,9.0,0.808,144.53,160.0,144.0,36.0,1.0,1.111,-0.4574400082806923
2.0,9.0,0.502,152.93,144.0,152.0,24.0,1.0,0.947,-0.612018521629638
3.0,6.0,0.387,160.4,152.0,160.0,26.0,1.0,0.95,-0.6316555485842641
1.0,8.0,0.799,129.73,160.0,208.0,201.0,0.624,0.769,-2.279678552502248
3.0,8.0,0.318,128.6,208.0,128.0,22.0,1.0,1.625,-0.7484411885226889
3.0,5.0,0.354,94.6,128.0,96.0,66.0,0.985,1.333,-1.7521541626189292
1.0,8.0,0.748,127.67,96.0,128.0,28.0,0.997,0.75,-0.8758704479562109
2.0,9.0,0.372,112.6,128.0,112.0,21.0,1.0,1.143,-0.6603832448352192
2.0,9.0,0.364,112.27,112.0,112.0,22.0,1.0,1.0,-0.6635939113358791
2.0,9.0,0.428,144.27,112.0,144.0,23.0,1.0,0.778,-0.6386902115728477
1.0,8.0,0.776,136.8,144.0,136.0,49.0,1.0,1.059,-0.4173679532153268
2.0,8.0,0.537,136.33,136.0,136.0,24.0,1.0,1.0,-0.5539952744035169
1.0,6.0,0.599,103.67,136.0,144.0,175.0,0.72,0.944,-2.1017904897174424
2.0,4.0,0.353,90.33,144.0,144.0,197.0,0.627,1.0,-2.2934845781703985
2.0,9.0,0.46,128.6,144.0,128.0,22.0,1.0,1.125,-0.6268869269921776
3.0,8.0,0.339,152.6,128.0,152.0,21.0,1.0,0.842,-0.7389758950774437
2.0,7.0,0.51,99.87,152.0,248.0,305.0,0.403,0.613,-2.829751649333648
3.0,8.0,0.472,216.47,248.0,216.0,26.0,1.0,1.148,-0.6844687862930987
2.0,5.0,0.38,58.2,216.0,232.0,498.0,0.251,0.931,-3.3406348897766045
2.0,6.0,0.557,166.2,232.0,216.0,161.0,0.769,1.074,-2.106224034083848
3.0,4.0,0.255,57.33,216.0,152.0,325.0,0.377,1.421,-2.98995940812296
2.0,9.0,0.464,153.0,152.0,152.0,26.0,1.0,1.0,-0.6254408064915159
2.0,9.0,0.376,120.0,152.0,120.0,24.0,1.0,1.267,-0.65878858214907
2.0,5.0,0.35,52.73,120.0,152.0,361.0,0.347,0.789,-2.985590212164505
2.0,6.0,0.467,143.13,152.0,144.0,32.0,0.994,1.056,-0.9418215436690542
2.0,5.0,0.36,58.93,144.0,144.0,300.0,0.409,1.0,-2.7843549253490703
2.0,8.0,0.446,136.53,144.0,136.0,23.0,1.0,1.059,-0.5874679420573781
2.0,4.0,0.284,37.93,136.0,144.0,463.0,0.263,0.944,-3.262446553609609
3.0,9.0,0.301,120.67,144.0,120.0,22.0,1.0,1.2,-0.7968564930648487
2.0,5.0,0.329,42.53,120.0,120.0,347.0,0.354,1.0,-2.958880548692603
3.0,6.0,0.385,152.07,120.0,152.0,25.0,1.0,0.789,-0.6326079220944749
1.0,6.0,0.6,106.47,152.0,184.0,216.0,0.579,0.826,-2.1173906913772185
2.0,7.0,0.553,117.0,184.0,216.0,231.0,0.542,0.852,-2.514257852156815
3.0,6.0,0.517,225.0,216.0,232.0,73.0,0.97,0.931,-1.7706185667077243
3.0,9.0,0.516,240.53,232.0,240.0,22.0,1.0,0.967,-0.7141706467971276
3.0,9.0,0.36,152.67,240.0,152.0,21.0,1.0,1.579,-0.7721660343469587
2.0,5.0,0.352,45.67,152.0,120.0,323.0,0.381,1.267,-2.8679751640177398
3.0,9.0,0.381,168.53,120.0,168.0,24.0,1.0,0.714,-0.7637612504157005
2.0,9.0,0.46,145.2,168.0,144.0,22.0,1.0,1.167,-0.6268869269921776
2.0,7.0,0.467,135.6,144.0,136.0,26.0,0.997,1.059,-0.9862930663217059
2.0,8.0,0.454,136.2,136.0,136.0,26.0,1.0,1.0,-0.5843702685531745
2.0,6.0,0.486,126.8,136.0,144.0,125.0,0.881,0.944,-1.9446260108710771
2.0,7.0,0.424,112.4,144.0,112.0,21.0,1.0,1.286,-0.5526429261051624
3.0,8.0,0.309,112.0,112.0,112.0,21.0,1.0,1.0,-0.7525744239207648
1.0,4.0,0.399,44.27,112.0,152.0,434.0,0.291,0.737,-3.0464092110209733
2.0,9.0,0.462,152.47,152.0,152.0,21.0,1.0,1.0,-0.6261630633418992
1.0,6.0,0.598,104.47,152.0,152.0,182.0,0.687,1.0,-2.144279868201633
1.0,6.0,0.598,106.67,152.0,152.0,178.0,0.702,1.0,-2.1226904138876104
1.0,5.0,0.499,77.47,152.0,144.0,233.0,0.538,1.056,-2.38125424445712
2.0,5.0,0.406,110.6,144.0,120.0,104.0,0.922,1.2,-1.8261840985530726
3.0,4.0,0.24,43.0,120.0,112.0,327.0,0.384,1.071,-3.000027724204972
1.0,6.0,0.3,40.0,112.0,40.0,26.0,1.0,2.8,-0.5043354890220892
2.0,7.0,0.168,32.2,40.0,32.0,23.0,1.0,1.25,-0.683633311188902
2.0,5.0,0.247,48.07,32.0,48.0,27.0,1.0,0.667,-0.5576709319280824
3.0,7.0,0.151,48.27,48.0,48.0,23.0,1.0,1.0,-0.8011024218514089
3.0,7.0,0.162,56.33,48.0,56.0,21.0,1.0,0.857,-0.7942707381087113
2.0,9.0,0.188,48.07,56.0,48.0,21.0,1.0,1.167,-0.7419554195194594
2.0,6.0,0.202,40.0,48.0,40.0,23.0,1.0,1.2,-0.6277138425486356
1.0,6.0,0.227,32.27,40.0,32.0,25.0,1.0,1.25,-0.5469970025878391
1.0,4.0,0.398,52.0,32.0,64.0,152.0,0.812,0.5,-1.9482540516372169
3.0,4.0,0.21,40.13,64.0,64.0,197.0,0.627,1.0,-2.497277667219732
1.0,9.0,0.407,64.13,64.0,64.0,23.0,1.0,1.0,-0.5817952156155716
3.0,4.0,0.207,31.93,64.0,64.0,247.0,0.499,1.0,-2.7327514422600188
2.0,8.0,0.262,72.8,64.0,72.0,22.0,1.0,0.889,-0.667974978698936
1.0,8.0,0.393,64.4,72.0,64.0,22.0,1.0,1.125,-0.54391922270843
1.0,4.0,0.357,46.73,64.0,48.0,83.0,0.974,1.333,-1.6139514228762295
1.0,5.0,0.253,32.33,48.0,32.0,32.0,1.0,1.5,-0.4888418500667602
1.0,9.0,0.493,80.27,32.0,80.0,24.0,1.0,0.4,-0.5502743312081392
1.0,6.0,0.41,64.2,80.0,64.0,27.0,1.0,1.25,-0.4491002310162495
1.0,9.0,0.412,64.4,64.0,64.0,22.0,1.0,1.0,-0.5798789816153074
1.0,5.0,0.377,56.13,64.0,56.0,33.0,1.0,1.143,-0.4168500526163561
1.0,6.0,0.4,55.8,56.0,56.0,29.0,0.996,1.0,-0.9053235425268731
2.0,9.0,0.202,48.13,56.0,48.0,21.0,1.0,1.167,-0.7351458878386662
3.0,9.0,0.127,40.0,48.0,40.0,23.0,1.0,1.2,-0.8798495578294012
1.0,7.0,0.422,64.2,40.0,64.0,26.0,1.0,0.625,-0.4886196249490673
2.0,6.0,0.3,56.13,64.0,56.0,35.0,1.0,1.143,-0.569207616092102
1.0,8.0,0.389,56.0,56.0,56.0,24.0,1.0,1.0,-0.5455865985557691
3.0,6.0,0.193,56.27,56.0,56.0,22.0,1.0,1.0,-0.740537552924867
3.0,7.0,0.189,56.27,56.0,56.0,23.0,1.0,1.0,-0.7779502444002544
1.0,5.0,0.358,48.2,56.0,48.0,29.0,1.0,1.167,-0.42675672405856746
1.0,4.0,0.346,49.27,48.0,48.0,45.0,1.0,1.0,-0.3789073568702629
2.0,5.0,0.354,64.2,48.0,96.0,185.0,0.669,0.5,-2.2837746927478544
3.0,6.0,0.24,64.27,96.0,64.0,27.0,1.0,1.5,-0.7108431778060699
2.0,7.0,0.244,63.93,64.0,64.0,23.0,0.999,1.0,-1.0901264907712849
2.0,6.0,0.29,64.53,64.0,64.0,28.0,1.0,1.0,-0.5747494069701505
2.0,6.0,0.277,72.2,64.0,72.0,28.0,1.0,0.889,-0.5820932085055204
1.0,7.0,0.522,80.8,72.0,80.0,39.0,1.0,0.9,-0.449013978358184
2.0,7.0,0.381,104.67,80.0,104.0,26.0,1.0,0.769,-0.5714379917586438
2.0,7.0,0.357,96.07,104.0,96.0,25.0,1.0,1.083,-0.582441311080614
1.0,4.0,0.399,17.33,96.0,112.0,821.0,0.155,0.857,-3.84898551891334
1.0,4.0,0.399,38.13,112.0,136.0,447.0,0.28,0.824,-3.082899733556894
3.0,6.0,0.27,80.27,136.0,80.0,26.0,1.0,1.7,-0.6930700213014471
1.0,7.0,0.471,72.13,80.0,72.0,40.0,1.0,1.111,-0.4685058611852758
1.0,5.0,0.499,48.27,72.0,88.0,233.0,0.549,0.818,-2.3737674906306583
1.0,5.0,0.5,64.93,88.0,96.0,185.0,0.676,0.917,-1.9463344670213734
2.0,8.0,0.364,104.27,96.0,104.0,23.0,1.0,0.923,-0.6210708499699233
1.0,7.0,0.701,116.2,104.0,144.0,155.0,0.807,0.722,-1.8017365904610232
1.0,6.0,0.601,78.27,136.0,176.0,283.0,0.445,0.773,-2.3974745264260577
1.0,4.0,0.4,38.6,176.0,112.0,365.0,0.345,1.571,-2.650614909436833
3.0,7.0,0.312,130.4,112.0,128.0,26.0,1.0,0.875,-0.7110735599615177
2.0,9.0,0.347,104.13,128.0,104.0,23.0,1.0,1.231,-0.6705120780822759
1.0,9.0,0.645,112.47,104.0,112.0,36.0,1.0,0.929,-0.5014236122110897
2.0,4.0,0.284,25.33,112.0,88.0,433.0,0.288,1.273,-3.1791339764482625
3.0,9.0,0.252,88.33,88.0,88.0,21.0,1.0,1.0,-0.8186289163976344
3.0,8.0,0.279,112.2,88.0,112.0,24.0,1.0,0.786,-0.7666925797085639
3.0,9.0,0.255,104.0,112.0,104.0,22.0,1.0,1.077,-0.8172615744265475
1.0,6.0,0.6,101.53,104.0,104.0,113.0,0.976,1.0,-1.5445713668141714
2.0,4.0,0.275,28.6,104.0,120.0,535.0,0.238,0.867,-3.4303151137250567
3.0,7.0,0.32,128.27,120.0,128.0,24.0,1.0,0.938,-0.7071174728092195
3.0,7.0,0.223,88.2,128.0,88.0,22.0,1.0,1.455,-0.7582740374019548
1.0,6.0,0.593,85.2,88.0,88.0,55.0,0.968,1.0,-1.4757719201370445
2.0,8.0,0.527,159.67,88.0,160.0,29.0,0.998,0.55,-1.008419456371423
1.0,4.0,0.4,44.33,160.0,144.0,405.0,0.308,1.111,-2.7703037835902684
2.0,7.0,0.536,151.47,144.0,152.0,37.0,0.997,0.947,-0.9603510730999649
2.0,8.0,0.498,160.33,152.0,160.0,29.0,1.0,0.95,-0.5678758622535016
2.0,7.0,0.637,202.53,160.0,208.0,87.0,0.974,0.769,-1.7345469502376911
2.0,9.0,0.471,128.8,208.0,128.0,22.0,1.0,1.625,-0.6229255096414812
3.0,8.0,0.288,96.93,128.0,96.0,22.0,1.0,1.333,-0.7624014051315182
1.0,4.0,0.4,52.33,96.0,128.0,309.0,0.409,0.75,-2.4661746025052067
3.0,8.0,0.284,113.33,128.0,112.0,22.0,1.0,1.143,-0.7643026351249125
2.0,6.0,0.442,109.2,112.0,112.0,51.0,0.975,1.0,-1.5718923473951483
2.0,6.0,0.5,139.4,112.0,144.0,56.0,0.968,0.778,-1.5803679250848541
3.0,6.0,0.314,136.33,144.0,136.0,22.0,1.0,1.059,-0.6685587088764842
1.0,8.0,0.773,138.33,136.0,136.0,65.0,1.0,1.0,-1.1076831350120955
1.0,5.0,0.498,86.2,136.0,144.0,211.0,0.599,0.944,-2.2764777121372672
3.0,5.0,0.365,143.87,144.0,144.0,57.0,0.999,1.0,-1.6910125948315067
1.0,7.0,0.7,109.47,144.0,128.0,146.0,0.855,1.125,-1.7446289600301281
